query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate,ret_top1_lang
441409,zh-en,小凯caesars italian cheese bread,"[""7405208|en"", ""7405208|es"", ""7405208|zh""]","[""7405208|zh"", ""7951929|zh"", ""7750358|zh"", ""7442986|zh"", ""7459718|zh"", ""3003239|zh"", ""7849522|zh"", ""7411875|zh"", ""1241761|zh"", ""7827918|zh""]",1.0,zh
441417,zh-en,小rascals投死,"[""7461249|en"", ""7461249|es"", ""7461249|zh"", ""7461250|en"", ""7461250|es"", ""7461250|zh""]","[""7461250|zh"", ""7591713|zh"", ""7682029|zh"", ""7681614|zh"", ""7381299|zh"", ""7997439|zh"", ""7923213|zh"", ""7231993|zh"", ""7470240|zh"", ""7344640|zh""]",0.5,zh
441535,zh-en,lmu admissions requirements,"[""7669684|en"", ""7669684|es"", ""7669684|zh""]","[""7669684|en"", ""7669684|es"", ""7977345|en"", ""7977345|es"", ""7743190|en"", ""1861429|en"", ""7743190|es"", ""7275935|en"", ""7233354|en"", ""7531298|en""]",0.6666666666666667,en
441734,zh-en,lockheed martin field engineer salary,"[""7606120|en"", ""7606120|es"", ""7606120|zh""]","[""7606120|en"", ""7606120|es"", ""7261245|en"", ""7314595|en"", ""7196003|en"", ""7782410|en"", ""7582393|en"", ""7161921|en"", ""7968630|en"", ""7582393|es""]",1.0,en
441739,zh-en,lockwood broadcasting,"[""7685516|en"", ""7685516|es"", ""7685516|zh""]","[""7685516|zh"", ""7091657|zh"", ""7732156|zh"", ""7674518|zh"", ""7724670|zh"", ""4645655|zh"", ""7417298|zh"", ""7884647|zh"", ""7930280|zh"", ""7167848|zh""]",1.0,zh
442027,zh-en,长期afib effects,"[""7615759|en"", ""7615759|es"", ""7615759|zh""]","[""182783|zh"", ""7766344|zh"", ""7513659|zh"", ""7663114|zh"", ""7615759|zh"", ""1057449|zh"", ""7908187|zh"", ""1738230|zh"", ""7434863|zh"", ""7103054|zh""]",0.6666666666666667,zh
442377,zh-en,最长的hair,"[""767271|en"", ""767271|es"", ""767271|zh""]","[""767271|zh"", ""7273358|zh"", ""7694566|zh"", ""5270899|zh"", ""7601992|zh"", ""7925217|zh"", ""7275572|zh"", ""7674638|zh"", ""7908186|zh"", ""7778459|zh""]",0.33333333333333337,zh
442419,zh-en,最长的insect迁徙,"[""7600641|en"", ""7600641|es"", ""7600641|zh""]","[""7600641|zh"", ""7640379|zh"", ""7320479|zh"", ""7149396|zh"", ""7599140|zh"", ""1499955|zh"", ""7662910|zh"", ""7925573|zh"", ""7739661|zh"", ""1785543|zh""]",0.25,zh
442455,zh-en,最长legs model,"[""7605679|en"", ""7605679|es"", ""7605679|zh""]","[""7583258|zh"", ""7605679|zh"", ""1499955|zh"", ""7698458|zh"", ""7606907|zh"", ""7606901|zh"", ""7698460|zh"", ""7355625|zh"", ""7997923|zh"", ""7907858|zh""]",0.6666666666666667,zh
442491,zh-en,最长寿的shark,"[""7605688|en"", ""7605688|es"", ""7605688|zh""]","[""7453119|zh"", ""7605688|zh"", ""7739661|zh"", ""7615145|zh"", ""7611566|zh"", ""7714349|zh"", ""3911362|zh"", ""7599140|zh"", ""7487520|zh"", ""7627968|zh""]",0.25,zh
442739,zh-en,serving最长的海军陆战队员,"[""7615145|en"", ""7615145|es"", ""7615145|zh""]","[""7615145|zh"", ""7143091|zh"", ""7371209|zh"", ""7627968|zh"", ""7627107|zh"", ""4309017|zh"", ""7765756|zh"", ""7076167|zh"", ""463187|zh"", ""7445276|zh""]",0.33333333333333337,zh
442807,zh-en,the nfl最长的终身教练,"[""7427052|en"", ""7427052|es"", ""7427052|zh""]","[""7427052|en"", ""7427052|es"", ""7615145|en"", ""7384874|en"", ""7393801|es"", ""7384874|es"", ""7847966|es"", ""7393801|en"", ""7838970|es"", ""7737006|es""]",0.4285714285714286,en
442932,zh-en,查找业力definition,"[""7464644|en"", ""7464644|es"", ""7464644|zh""]","[""7480526|zh"", ""7857918|zh"", ""7765139|zh"", ""1107422|zh"", ""5400265|zh"", ""7337058|zh"", ""7236813|zh"", ""7349246|zh"", ""7783629|zh"", ""7440653|zh""]",0.33333333333333337,zh
443015,zh-en,洛杉矶居民环球studios price,"[""7451284|en"", ""7451284|es"", ""7451284|zh""]","[""7451284|zh"", ""7619450|zh"", ""7924100|zh"", ""7259598|zh"", ""7187801|zh"", ""7810420|zh"", ""7303814|zh"", ""7567283|zh"", ""7498828|zh"", ""3014489|zh""]",0.4,zh
443027,zh-en,losartan side effects erectile dysfunction,"[""7588810|en"", ""7588810|es"", ""7588810|zh""]","[""7588810|en"", ""7588810|es"", ""7560790|en"", ""7474720|en"", ""436085|en"", ""7172062|en"", ""7526867|en"", ""7454415|en"", ""8004856|en"", ""7206693|en""]",1.0,en
443555,zh-en,腰椎病definition,"[""7423314|en"", ""7423314|es"", ""7423314|zh""]","[""7873463|zh"", ""7423314|zh"", ""7673186|zh"", ""7790065|zh"", ""7985787|zh"", ""7941722|zh"", ""7270257|zh"", ""7735044|zh"", ""88335|zh"", ""7414613|zh""]",0.5,zh
44363,zh-en,抑郁症平均stay hospital时间,"[""7316544|en"", ""7316544|es"", ""7316544|zh""]","[""7316544|zh"", ""7822120|zh"", ""7481960|zh"", ""7987323|zh"", ""7374761|zh"", ""7511610|zh"", ""7718966|zh"", ""3317209|zh"", ""8000636|zh"", ""7103417|zh""]",0.25,zh
443706,zh-en,lutes定义,"[""7697613|en"", ""7697613|es"", ""7697613|zh""]","[""7524378|zh"", ""7254292|zh"", ""7508652|zh"", ""7630225|zh"", ""7346319|zh"", ""7255023|zh"", ""7439716|zh"", ""7416867|zh"", ""6166672|zh"", ""7195711|zh""]",0.5,zh
443853,zh-en,lymph系统功能障碍,"[""7708442|en"", ""7708442|es"", ""7708442|zh""]","[""7708442|zh"", ""7956697|zh"", ""7590955|zh"", ""7999060|zh"", ""7577482|zh"", ""7522662|zh"", ""7999061|zh"", ""7173651|zh"", ""1738230|zh"", ""7996955|zh""]",0.33333333333333337,zh
443917,zh-en,lynnwood temperature,"[""2071868|en"", ""2071868|es"", ""2071868|zh""]","[""2071868|en"", ""2071868|es"", ""7671288|en"", ""7095246|en"", ""7090643|en"", ""7250826|es"", ""7939632|en"", ""7988156|en"", ""7084608|en"", ""7671288|es""]",1.0,en
443997,zh-en,lyricist人乔治·格林,"[""7618484|en"", ""7618484|es"", ""7618484|zh""]","[""7618484|zh"", ""7453119|zh"", ""7290694|zh"", ""7916580|zh"", ""7542951|zh"", ""7802959|zh"", ""7721666|zh"", ""7754210|zh"", ""7504285|zh"", ""7092793|zh""]",0.25,zh
44409,zh-en,average脱衣舞娘工资,"[""7845886|en"", ""7845886|es"", ""7845886|zh""]","[""7845886|zh"", ""7719626|zh"", ""7838877|zh"", ""7841638|zh"", ""7959038|zh"", ""7337043|zh"", ""7526816|zh"", ""5538481|zh"", ""7502144|zh"", ""363604|zh""]",0.33333333333333337,zh
444094,zh-en,加斯布鲁克斯的歌词是你的song,"[""7637066|en"", ""7637066|es"", ""7637066|zh""]","[""7938563|zh"", ""7637066|zh"", ""4785540|zh"", ""7892555|zh"", ""489053|zh"", ""7355625|zh"", ""7916436|zh"", ""7930280|zh"", ""7563977|zh"", ""2562120|zh""]",0.125,zh
444101,zh-en,rick nelson garden party的歌词,"[""7584624|en"", ""7584624|es"", ""7584624|zh""]","[""7584624|zh"", ""7884647|zh"", ""7290694|zh"", ""7916436|zh"", ""7938563|zh"", ""7637066|zh"", ""7286890|zh"", ""7954231|zh"", ""7879771|zh"", ""7504285|zh""]",0.6666666666666667,zh
444252,zh-en,黄斑definition,"[""7508652|en"", ""7508652|es"", ""7508652|zh""]","[""7312625|zh"", ""7508652|zh"", ""7139156|zh"", ""7208879|zh"", ""7741669|zh"", ""7958596|zh"", ""7607116|zh"", ""7909588|zh"", ""7901803|zh"", ""7577342|zh""]",0.5,zh
4446,zh-en,ITIL wiki定义,"[""7530871|en"", ""7530871|es"", ""7530871|zh""]","[""7530871|zh"", ""7939684|zh"", ""7427417|zh"", ""7481658|zh"", ""7147274|zh"", ""7310762|zh"", ""7309316|zh"", ""7136452|zh"", ""7849795|zh"", ""7236813|zh""]",0.33333333333333337,zh
44466,zh-en,按age划分的平均超级余额,"[""7326125|en"", ""7326125|es"", ""7326125|zh"", ""7326126|en"", ""7326126|es"", ""7326126|zh""]","[""7326125|zh"", ""7326126|zh"", ""7638385|zh"", ""1805336|zh"", ""7652683|zh"", ""7101392|zh"", ""7261961|zh"", ""702694|zh"", ""905234|zh"", ""7212894|zh""]",0.1428571428571429,zh
444790,zh-en,makeover cost,"[""7410274|en"", ""7410274|es"", ""7410274|zh""]","[""7410274|en"", ""3014489|en"", ""7729552|en"", ""7796324|en"", ""7469673|en"", ""7579115|en"", ""7078112|en"", ""4686370|en"", ""7628775|en"", ""4338445|en""]",1.0,en
44486,zh-en,平均surgical tech work schedule,"[""7395935|en"", ""7395935|es"", ""7395935|zh""]","[""7395935|zh"", ""7975076|zh"", ""7822120|zh"", ""7101392|zh"", ""7217375|zh"", ""7718966|zh"", ""3948109|zh"", ""7200683|zh"", ""1861429|zh"", ""7679151|zh""]",0.8,zh
444889,zh-en,malibu rum price,"[""7691657|en"", ""7691657|es"", ""7691657|zh""]","[""7691657|en"", ""7691657|es"", ""7607523|en"", ""7993876|es"", ""7551116|es"", ""7551116|en"", ""7919684|en"", ""7607523|es"", ""7859998|en"", ""7447231|es""]",1.0,en
445338,zh-en,权益的marginal成本,"[""7446066|en"", ""7446066|es"", ""7446066|zh""]","[""7446066|zh"", ""7989316|zh"", ""7376654|zh"", ""7615545|zh"", ""7137042|zh"", ""7322948|zh"", ""7525944|zh"", ""7207291|zh"", ""7836132|zh"", ""7090878|zh""]",0.25,zh
445573,zh-en,marketing communication specialist job duties,"[""7482263|en"", ""7482263|es"", ""7482263|zh""]","[""7482263|en"", ""7482263|es"", ""7388837|en"", ""7991576|en"", ""7905745|en"", ""7968630|en"", ""7128261|en"", ""7544522|en"", ""7341792|en"", ""7991576|es""]",1.0,en
44559,zh-en,teacher in usa 2013 平均工资,"[""2801879|en"", ""2801879|es"", ""2801879|zh""]","[""2801879|zh"", ""7360623|zh"", ""7851910|zh"", ""7526816|zh"", ""7841638|zh"", ""7432506|zh"", ""7383349|zh"", ""7308554|zh"", ""7593081|zh"", ""7429278|zh""]",0.6,zh
445625,zh-en,marquette county population,"[""7465965|en"", ""7465965|es"", ""7465965|zh""]","[""7465965|en"", ""7465965|es"", ""1459045|en"", ""7602332|en"", ""7690114|en"", ""2107598|en"", ""7914143|en"", ""7909036|en"", ""7491084|en"", ""7951505|en""]",1.0,en
445752,zh-en,mary corbin revolutionary war,"[""7579691|en"", ""7579691|es"", ""7579691|zh""]","[""7579691|en"", ""7263043|en"", ""7934636|en"", ""960180|en"", ""7275935|en"", ""7934636|es"", ""7579691|es"", ""7740040|en"", ""7275935|es"", ""7494558|en""]",1.0,en
445846,zh-en,massage chair functions,"[""211823|en"", ""211823|es"", ""211823|zh""]","[""211823|en"", ""7697199|en"", ""7765540|en"", ""7275181|en"", ""7957927|en"", ""7425326|en"", ""7491832|en"", ""7212038|en"", ""7097083|en"", ""7276277|en""]",1.0,en
445863,zh-en,masshealth th qm b联系phone number,"[""7491832|en"", ""7491832|es"", ""7491832|zh""]","[""7491832|es"", ""7491832|en"", ""7491832|zh"", ""7684019|zh"", ""7684019|es"", ""7587536|es"", ""7684019|en"", ""7587536|en"", ""7456779|zh"", ""7680972|zh""]",0.6666666666666667,es
445908,zh-en,肥大细胞mastocytosis mastocytosis symptoms,"[""7686549|en"", ""7686549|es"", ""7686549|zh""]","[""7686549|zh"", ""7522662|zh"", ""7458746|zh"", ""7522664|zh"", ""7806257|zh"", ""7106552|zh"", ""7674392|zh"", ""7572965|zh"", ""7103054|zh"", ""7424412|zh""]",0.75,zh
445960,zh-en,materialize定义,"[""7612092|en"", ""7612092|es"", ""7612092|zh""]","[""7262592|zh"", ""7194267|zh"", ""7612092|zh"", ""7671268|zh"", ""7996796|zh"", ""7337058|zh"", ""7462294|zh"", ""7923135|zh"", ""7176091|zh"", ""7765139|zh""]",0.5,zh
446129,zh-en,matting definition,"[""7451844|en"", ""7451844|es"", ""7451844|zh""]","[""7451844|en"", ""7451844|es"", ""7471511|en"", ""7247547|en"", ""7680379|en"", ""7847005|en"", ""1098497|en"", ""7290198|en"", ""7690222|en"", ""7881110|en""]",1.0,en
446326,zh-en,时间段内的最大benefit,"[""7416986|en"", ""7416986|es"", ""7416986|zh""]","[""7182573|zh"", ""7509196|zh"", ""7274740|zh"", ""7816354|zh"", ""7582580|zh"", ""7416986|zh"", ""7043923|zh"", ""7182782|zh"", ""7638385|zh"", ""6519900|zh""]",0.19999999999999996,zh
446650,zh-en,symptoms,"[""7522662|en"", ""7522662|es"", ""7522662|zh"", ""7522664|en"", ""7522664|es"", ""7522664|zh""]","[""7592026|en"", ""7572965|en"", ""7966808|en"", ""7400007|en"", ""8008988|en"", ""7224014|en"", ""817137|en"", ""7406296|en"", ""7398383|en"", ""7375386|en""]",1.0,en
446873,zh-en,meaning心肌的疾病状况是,"[""7419538|en"", ""7419538|es"", ""7419538|zh""]","[""1489307|zh"", ""7419538|zh"", ""7149808|zh"", ""7466143|zh"", ""7323626|zh"", ""7515456|zh"", ""7323619|zh"", ""7717800|zh"", ""7519524|zh"", ""7741669|zh""]",0.16666666666666663,zh
446920,zh-en,说某人被charged背后的意思,"[""7645039|en"", ""7645039|es"", ""7645039|zh""]","[""7645039|zh"", ""7405441|zh"", ""7769264|zh"", ""7748280|zh"", ""7382760|zh"", ""8000337|zh"", ""7390580|zh"", ""7695210|zh"", ""7139380|zh"", ""7938563|zh""]",0.1428571428571429,zh
447188,zh-en,alexis在english中的意思,"[""7627643|en"", ""7627643|es"", ""7627643|zh""]","[""7128290|zh"", ""7789515|zh"", ""7627643|zh"", ""7143530|zh"", ""7122592|zh"", ""7343427|zh"", ""7938563|zh"", ""7649902|zh"", ""7250934|zh"", ""7750720|zh""]",0.16666666666666663,zh
447340,zh-en,黑花的meaning,"[""7564301|en"", ""7564301|es"", ""7564301|zh""]","[""7564301|zh"", ""7748280|zh"", ""7997923|zh"", ""7908959|zh"", ""7337058|zh"", ""7938563|zh"", ""7675212|zh"", ""7870042|zh"", ""7405441|zh"", ""7238737|zh""]",0.33333333333333337,zh
44760,zh-en,加勒比地区 12 月的平均temp,"[""8003293|en"", ""8003293|es"", ""8003293|zh""]","[""8003293|zh"", ""7517539|zh"", ""3742588|zh"", ""7511936|zh"", ""7482898|zh"", ""7375169|zh"", ""7217820|zh"", ""7095352|zh"", ""7093441|zh"", ""7092354|zh""]",0.19999999999999996,zh
447918,zh-en,haitian flag的含义,"[""7493579|en"", ""7493579|es"", ""7493579|zh""]","[""7199248|zh"", ""7493579|zh"", ""7664456|zh"", ""7938563|zh"", ""7028429|zh"", ""7126088|zh"", ""7887243|zh"", ""7126077|zh"", ""7385882|zh"", ""7640688|zh""]",0.5,zh
447947,zh-en,药草的meaning,"[""7690260|en"", ""7690260|es"", ""7690260|zh"", ""7690262|en"", ""7690262|es"", ""7690262|zh""]","[""7675199|zh"", ""7865235|zh"", ""7891625|zh"", ""7101625|zh"", ""7484186|zh"", ""7640667|zh"", ""7539249|zh"", ""7576075|zh"", ""7654720|zh"", ""7519834|zh""]",0.33333333333333337,zh
448153,zh-en,meaning lexical,"[""7560487|en"", ""7560487|es"", ""7560487|zh""]","[""7560487|en"", ""7558926|en"", ""2158081|en"", ""7574290|en"", ""7308987|en"", ""7497486|en"", ""7257315|en"", ""7560487|es"", ""7134646|en"", ""7343427|en""]",1.0,en
448183,zh-en,记录器的meaning,"[""7695647|en"", ""7695647|es"", ""7695647|zh""]","[""7964957|zh"", ""7350622|zh"", ""8000337|zh"", ""7695210|zh"", ""7690897|zh"", ""7748280|zh"", ""7676094|zh"", ""7938563|zh"", ""7242846|zh"", ""7550938|zh""]",0.33333333333333337,zh
449002,zh-en,子孙的meaning,"[""7499637|en"", ""7499637|es"", ""7499637|zh""]","[""7244486|zh"", ""1560741|zh"", ""1632809|zh"", ""7555333|zh"", ""7247993|zh"", ""7167278|zh"", ""7787801|zh"", ""7405441|zh"", ""7618413|zh"", ""845751|zh""]",0.33333333333333337,zh
449148,zh-en,sroggins的meaning,"[""7404353|en"", ""7404353|es"", ""7404353|zh""]","[""7569988|zh"", ""7678188|zh"", ""7285492|zh"", ""7244486|zh"", ""7103764|zh"", ""6786974|zh"", ""7224951|zh"", ""7207496|zh"", ""7194267|zh"", ""7405441|zh""]",0.33333333333333337,zh
449234,zh-en,snellen的meaning,"[""7644494|en"", ""7644494|es"", ""7644494|zh""]","[""7644494|zh"", ""7674619|zh"", ""7997923|zh"", ""7224951|zh"", ""7391131|zh"", ""7675212|zh"", ""7189483|zh"", ""7993599|zh"", ""7750059|zh"", ""7873463|zh""]",0.33333333333333337,zh
449359,zh-en,meaning tactical,"[""7497486|en"", ""7497486|es"", ""7497486|zh""]","[""7497486|en"", ""7228460|en"", ""7497486|es"", ""7451821|en"", ""7228460|es"", ""7259583|en"", ""2158081|en"", ""7257315|en"", ""7330528|en"", ""7993251|en""]",1.0,en
449369,zh-en,技术员的meaning,"[""7576217|en"", ""7576217|es"", ""7576217|zh""]","[""7600559|zh"", ""7576217|zh"", ""7970442|zh"", ""7481552|zh"", ""7451821|zh"", ""7337058|zh"", ""7674081|zh"", ""7182782|zh"", ""7765139|zh"", ""7084522|zh""]",0.33333333333333337,zh
449545,zh-en,Sashi名字的meaning,"[""7566509|en"", ""7566509|es"", ""7566509|zh""]","[""7566509|zh"", ""7688065|zh"", ""7962269|zh"", ""7938563|zh"", ""7585058|zh"", ""7066971|zh"", ""7526367|zh"", ""7649080|zh"", ""7624295|zh"", ""7997923|zh""]",0.25,zh
449790,zh-en,汉娜这个name在伊斯兰教中的含义,"[""7660047|en"", ""7660047|es"", ""7660047|zh""]","[""7660047|zh"", ""7832695|zh"", ""7850739|zh"", ""7965665|zh"", ""7789016|zh"", ""7688065|zh"", ""7143588|zh"", ""7726263|zh"", ""7180732|zh"", ""7143530|zh""]",0.125,zh
449822,zh-en,name jax的含义,"[""7472426|en"", ""7472426|es"", ""7472426|zh""]","[""7472426|zh"", ""7688065|zh"", ""7720482|zh"", ""7850739|zh"", ""7066971|zh"", ""7647299|zh"", ""7733490|zh"", ""7784030|zh"", ""7627643|zh"", ""7832695|zh""]",0.25,zh
450330,zh-en,恶性循环这个word的意思,"[""7472148|en"", ""7472148|es"", ""7472148|zh""]","[""7472148|zh"", ""7764435|zh"", ""7741669|zh"", ""7569244|zh"", ""7611857|zh"", ""7804184|zh"", ""8002689|zh"", ""7381328|zh"", ""7748280|zh"", ""6786974|zh""]",0.19999999999999996,zh
450631,zh-en,有meaningful的使用vte预防指南,"[""7420743|en"", ""7420743|es"", ""7420743|zh""]","[""7647088|zh"", ""7220716|zh"", ""7244955|zh"", ""7810895|zh"", ""7103122|zh"", ""7671340|zh"", ""7499432|zh"", ""7600339|zh"", ""7866649|zh"", ""7069692|zh""]",0.1428571428571429,zh
450696,zh-en,measurable measurable的差异椰子油,"[""7440779|en"", ""7440779|es"", ""7440779|zh"", ""7440781|en"", ""7440781|es"", ""7440781|zh""]","[""7440779|zh"", ""7411721|zh"", ""7805766|zh"", ""1733702|zh"", ""7454642|zh"", ""7290857|zh"", ""7325550|zh"", ""7440781|zh"", ""3003239|zh"", ""7728910|zh""]",0.4,zh
450803,zh-en,环己烷与reaction bromine的机理,"[""7451412|en"", ""7451412|es"", ""7451412|zh""]","[""7451412|zh"", ""7307998|zh"", ""7663540|zh"", ""7244910|zh"", ""249560|zh"", ""7996491|zh"", ""7135073|zh"", ""7562587|zh"", ""7492132|zh"", ""7607896|zh""]",0.33333333333333337,zh
450847,zh-en,medi phone number,"[""7526949|en"", ""7526949|es"", ""7526949|zh""]","[""7526949|es"", ""1442920|en"", ""7526949|en"", ""1442920|es"", ""7491742|en"", ""1442920|zh"", ""7491742|es"", ""7971998|en"", ""7971998|zh"", ""7486362|en""]",1.0,es
450854,zh-en,media liability insurance definition,"[""7596461|en"", ""7596461|es"", ""7596461|zh""]","[""7596461|en"", ""5786828|en"", ""7115765|en"", ""7133583|en"", ""7439743|en"", ""7184506|en"", ""7795529|en"", ""7828735|en"", ""7656643|en"", ""7704366|en""]",1.0,en
450966,zh-en,salary regional marketing coordinator,"[""7695477|en"", ""7695477|es"", ""7695477|zh""]","[""7695477|en"", ""7695477|es"", ""7394047|en"", ""7582785|en"", ""7968630|en"", ""3452545|en"", ""7341517|en"", ""7394047|es"", ""6402024|en"", ""7695477|zh""]",1.0,en
451049,zh-en,medical assistance provider number查询,"[""7694971|en"", ""7694971|es"", ""7694971|zh""]","[""1442920|zh"", ""7491742|zh"", ""7694971|zh"", ""7694971|es"", ""7108984|zh"", ""7317942|zh"", ""7560446|zh"", ""7624884|zh"", ""7097871|zh"", ""7587536|zh""]",0.8,zh
451070,zh-en,低钠的medical causes,"[""1738230|en"", ""1738230|es"", ""1738230|zh""]","[""1738230|zh"", ""7257787|zh"", ""7299505|zh"", ""7402905|zh"", ""7477820|zh"", ""7135380|zh"", ""7187701|zh"", ""670962|zh"", ""7323619|zh"", ""8002684|zh""]",0.5,zh
451207,zh-en,姜的medical effects,"[""7486288|en"", ""7486288|es"", ""7486288|zh"", ""7486295|en"", ""7486295|es"", ""7486295|zh""]","[""7486295|zh"", ""7177567|zh"", ""7177562|zh"", ""7177565|zh"", ""7486288|zh"", ""7083521|zh"", ""7653223|zh"", ""7105524|zh"", ""7348440|zh"", ""5482313|zh""]",0.5,zh
451561,zh-en,medicare phone number patients,"[""7491742|en"", ""7491742|es"", ""7491742|zh""]","[""1442920|en"", ""1442920|es"", ""7491742|en"", ""7491742|es"", ""1442920|zh"", ""7317942|en"", ""7491742|zh"", ""7317942|es"", ""7560446|en"", ""7198246|en""]",1.0,en
451595,zh-en,medicare telephone number customer服务,"[""1442920|en"", ""1442920|es"", ""1442920|zh""]","[""1442920|zh"", ""1442920|en"", ""1442920|es"", ""7491742|zh"", ""7941728|zh"", ""7491742|es"", ""7317942|en"", ""7491742|en"", ""7350212|en"", ""7990236|zh""]",1.0,zh
451609,zh-en,medication administration closed system,"[""7562097|en"", ""7562097|es"", ""7562097|zh""]","[""7562097|en"", ""7562097|es"", ""6435810|en"", ""6435810|es"", ""7543956|en"", ""7759872|en"", ""7140038|es"", ""7340167|en"", ""7507296|es"", ""7892329|en""]",1.0,en
451684,zh-en,medication治疗,"[""7568780|en"", ""7568780|es"", ""7568780|zh""]","[""7226351|zh"", ""7241481|zh"", ""7584178|zh"", ""7590551|zh"", ""2822795|zh"", ""3957337|zh"", ""7624588|zh"", ""7907446|zh"", ""7590555|zh"", ""7577482|zh""]",0.5,zh
45199,zh-en,夏威夷平均temperature,"[""7070042|en"", ""7070042|es"", ""7070042|zh""]","[""7070042|zh"", ""7988156|zh"", ""7482898|zh"", ""7825104|zh"", ""7517539|zh"", ""7240355|zh"", ""4467512|zh"", ""7713360|zh"", ""7257177|zh"", ""2071868|zh""]",0.5,zh
452003,zh-en,used to治疗重度抑郁症的medication,"[""3317209|en"", ""3317209|es"", ""3317209|zh""]","[""6439731|zh"", ""7590551|zh"", ""7240739|zh"", ""7443875|zh"", ""7590555|zh"", ""7987997|zh"", ""3317209|zh"", ""7183585|zh"", ""7481307|zh"", ""7584178|zh""]",0.33333333333333337,zh
452066,zh-en,medications room temperature ranges,"[""4089829|en"", ""4089829|es"", ""4089829|zh""]","[""4089829|en"", ""913956|en"", ""7355919|en"", ""7213490|en"", ""7659424|en"", ""7082136|en"", ""7507296|en"", ""4089829|es"", ""7987999|en"", ""7090643|en""]",1.0,en
452110,zh-en,引起震颤的medications,"[""2416509|en"", ""2416509|es"", ""2416509|zh""]","[""2416509|zh"", ""4631846|zh"", ""7401337|zh"", ""711933|zh"", ""3573788|zh"", ""7932572|zh"", ""7974865|zh"", ""373249|zh"", ""7584178|zh"", ""4920146|zh""]",0.25,zh
452211,zh-en,药物阿托伐他汀对服用哪些drugs有害,"[""7566493|en"", ""7566493|es"", ""7566493|zh""]","[""7566493|zh"", ""4727800|zh"", ""7904151|zh"", ""7733858|zh"", ""992238|zh"", ""7907446|zh"", ""7188414|zh"", ""7987999|zh"", ""7507296|zh"", ""7327320|zh""]",0.09999999999999998,zh
452428,zh-en,黑色melanoma metastasis symptoms,"[""4502700|en"", ""4502700|es"", ""4502700|zh""]","[""7674392|zh"", ""7674395|zh"", ""4502700|zh"", ""7908959|zh"", ""7885354|zh"", ""7806257|zh"", ""7246108|zh"", ""7990689|zh"", ""7677110|zh"", ""7125413|zh""]",1.0,zh
